CLIENT_ID,AGE,MAN,INCOME,IP_FLAG,SME_FLAG,REFUGEE_FLAG,PDN,paid_off_count,active_count,active_sum,max_term,credits_delay_count,cards_count,MATRIAL_Вдовец / Вдова,MATRIAL_Гражданский брак,MATRIAL_Женат / замужем,MATRIAL_Не женат / не замужем,MATRIAL_Неизвестно,MATRIAL_Разведен / Разведена,CС_LIMIT_NVAL,СС_GRACE_PERIOD,CURR_RATE,delay,PC_bb,PC_blockbuster,PC_grace,PC_other
26738,31,0,150000,0,0,0,34.1,0,0,0.0,0,0,1,0,0,0,0,1,0,90000.0,86,14.9,0,0,0,1,0
26747,32,0,108000,0,0,0,37.1,0,0,0.0,0,0,1,0,0,0,0,1,0,55000.0,329,31.9,0,0,1,0,0
26754,54,1,60000,0,0,0,29.8,0,0,0.0,0,0,1,0,0,0,0,1,0,301000.0,147,33.9,0,0,0,1,0
26769,50,1,37000,0,0,0,42.8,0,0,0.0,0,0,1,0,0,0,1,0,0,150001.0,146,69.9,0,0,0,1,0
26773,31,1,50000,0,0,0,20.4,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,359,31.9,0,0,1,0,0
26800,45,1,60000,0,0,0,36.4,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,342,33.9,0,0,1,0,0
26816,47,0,80000,0,0,0,57.4,0,0,0.0,0,0,1,0,0,0,0,1,0,75000.0,50,18.9,0,1,0,0,0
26878,51,0,550000,0,0,0,18.7,0,0,0.0,0,0,1,0,0,1,0,0,0,60000.0,86,29.9,1,0,0,1,0
27056,64,1,17000,0,0,0,47.4,0,1,250400.0,60,0,1,0,0,0,0,1,0,50000.0,146,69.9,1,0,0,1,0
27218,34,1,35000,0,0,0,31.0,0,0,0.0,0,0,1,0,0,0,0,1,0,75000.0,115,27.9,1,0,1,0,0
27325,37,1,50000,0,0,0,40.3,0,0,0.0,0,0,1,0,0,0,0,0,1,120000.0,55,28.9,1,0,0,1,0
27590,52,0,35000,0,0,0,47.5,0,0,0.0,0,0,1,0,0,0,0,1,0,100001.0,86,29.9,1,0,0,1,0
27613,46,0,80000,0,0,0,41.4,0,1,299998.0,36,0,1,0,0,0,0,1,0,120000.0,55,28.9,1,0,0,1,0
28382,31,0,90000,0,0,0,70.1,0,0,0.0,0,0,1,0,0,0,0,1,0,219000.0,55,23.9,1,0,0,1,0
28448,43,1,30000,0,0,0,49.0,0,0,0.0,0,0,1,0,0,0,1,0,0,101000.0,391,14.9,0,0,0,1,0
28462,34,0,85000,0,0,0,34.1,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,55,69.9,0,0,0,1,0
28463,44,0,70000,0,0,0,42.3,0,0,0.0,0,0,1,0,0,0,1,0,0,60000.0,318,31.9,0,0,1,0,0
28483,69,1,22000,0,0,0,65.6,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,146,27.9,0,0,1,0,0
28502,46,0,120000,0,0,0,6.5,0,0,0.0,0,0,1,0,0,0,0,1,0,240000.0,327,31.9,0,0,1,0,0
28508,37,1,65000,0,0,0,39.0,0,0,0.0,0,0,1,0,0,1,0,0,0,120000.0,86,14.9,0,0,0,1,0
28549,59,1,27000,0,0,0,25.1,0,0,0.0,0,0,1,0,0,0,0,1,0,29500.0,294,27.9,0,0,1,0,0
28566,37,1,50000,0,0,0,35.3,0,1,499448.0,60,0,1,0,0,0,0,1,0,150000.0,334,33.9,0,0,1,0,0
28569,38,0,135000,0,0,0,47.7,0,0,0.0,0,0,1,0,0,0,0,1,0,60001.0,335,31.9,0,0,1,0,0
28591,50,1,200000,0,0,0,48.2,0,0,0.0,0,0,1,0,0,0,0,1,0,150001.0,115,69.9,0,0,0,1,0
28594,46,1,72000,0,0,0,43.1,0,0,0.0,0,0,1,0,0,0,0,1,0,138000.0,55,27.9,0,0,1,0,0
28605,35,1,85000,0,0,0,47.4,0,0,0.0,0,0,1,0,0,0,0,1,0,82450.0,323,31.9,0,0,1,0,0
28635,42,1,82000,0,0,0,35.1,0,1,840972.0,60,0,1,0,0,0,0,1,0,157000.0,86,69.9,0,0,0,1,0
28647,27,0,165000,0,0,0,40.9,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,329,31.9,0,0,1,0,0
28652,71,1,90000,0,0,0,39.4,0,0,0.0,0,0,2,0,0,0,0,1,0,60000.0,86,14.9,0,0,0,1,0
28652,71,1,90000,0,0,0,39.4,0,0,0.0,0,0,2,0,0,0,0,1,0,30000.0,329,31.9,0,0,1,0,0
28655,65,1,28000,0,0,0,33.2,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,56,14.9,0,0,0,1,0
28663,55,1,40000,0,0,0,23.2,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,85,35.9,1,0,0,1,0
28667,56,0,55000,0,0,0,94.1,0,0,0.0,0,0,1,0,0,0,0,1,0,20000.0,328,31.9,0,0,1,0,0
28670,46,1,38000,0,0,0,119.8,0,0,0.0,0,0,1,0,0,0,0,1,0,104000.0,86,14.9,0,0,0,1,0
28674,33,1,30000,0,0,0,104.7,0,0,0.0,0,0,1,0,0,0,0,1,0,20000.0,322,31.9,0,0,1,0,0
28685,35,0,45000,0,0,0,110.8,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,309,31.9,0,0,1,0,0
28696,46,0,40000,0,0,0,10.6,0,0,0.0,0,0,1,0,0,0,0,1,0,299001.0,258,27.9,0,0,1,0,0
28709,35,0,40000,0,0,0,33.0,0,0,0.0,0,0,1,0,0,0,0,1,0,75000.0,327,26.9,0,0,1,0,0
28751,52,0,105000,0,0,0,3.3,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,357,31.9,0,0,1,0,0
28812,41,1,50000,0,0,0,26.0,0,0,0.0,0,0,1,0,0,0,0,1,0,98000.0,56,31.9,0,0,0,1,0
28819,38,0,50000,0,0,0,42.7,0,1,498000.0,60,0,1,0,0,0,0,1,0,30000.0,56,31.9,0,0,1,0,0
28833,53,1,77400,0,0,0,227.2,0,0,0.0,0,0,1,0,0,0,0,1,0,200000.0,115,14.9,0,0,0,1,0
28852,43,1,100000,0,0,0,35.6,0,0,0.0,0,0,1,0,0,0,0,1,0,20001.0,115,31.9,0,0,1,0,0
28853,59,0,40000,0,0,0,26.6,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,351,31.9,0,0,1,0,0
28857,51,0,174000,0,0,0,73.3,0,0,0.0,0,0,1,0,0,0,0,1,0,260000.0,466,14.9,0,0,0,1,0
28869,70,0,65500,0,0,0,2.9,0,0,0.0,0,0,1,0,0,0,0,1,0,121000.0,147,69.9,0,0,0,1,0
28881,52,0,135000,0,0,0,21.7,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,342,33.9,0,0,1,0,0
28979,54,0,70000,0,0,0,12.3,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,452,14.9,0,0,0,0,1
29049,65,1,27500,0,0,0,45.2,0,0,0.0,0,0,1,0,0,0,0,1,0,80001.0,78,31.9,0,0,1,0,0
29064,47,0,65000,0,0,0,62.7,0,0,0.0,0,0,1,0,0,0,0,1,0,29500.0,241,27.9,0,0,1,0,0
29081,34,1,185000,0,0,0,14.0,0,1,499592.0,60,0,1,0,0,0,0,1,0,300000.0,56,69.9,0,0,0,1,0
29122,37,1,82000,0,0,0,101.3,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,115,31.9,0,0,1,0,0
29145,56,0,50000,0,0,0,53.7,0,1,820999.0,60,0,1,0,0,0,0,1,0,60001.0,468,14.9,0,0,0,1,0
29162,62,0,47000,0,0,0,13.9,0,0,0.0,0,0,1,0,0,0,0,1,0,117000.0,86,14.9,0,0,0,1,0
29178,52,1,70000,0,0,0,39.8,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,336,31.9,0,0,1,0,0
29235,41,1,125000,0,0,0,39.0,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,177,31.9,1,0,1,0,0
29241,32,1,60000,0,0,0,72.9,0,0,0.0,0,0,1,0,0,1,0,0,0,80000.0,86,14.9,0,0,0,1,0
29264,43,1,131000,0,0,0,86.0,0,0,0.0,0,0,1,0,0,1,0,0,0,29000.0,357,31.9,0,0,1,0,0
29304,46,1,50000,0,0,0,10.3,0,0,0.0,0,0,1,1,0,0,0,0,0,168000.0,115,14.9,0,0,0,1,0
29321,70,1,30000,0,0,0,22.7,0,0,0.0,0,0,1,0,0,0,0,1,0,160001.0,207,34.9,1,0,0,1,0
29323,34,1,54000,0,0,0,71.1,0,1,1183999.9,59,0,1,0,0,0,0,1,0,50000.0,329,31.9,0,0,1,0,0
29331,51,1,40000,0,0,0,27.4,0,0,0.0,0,0,1,0,0,0,0,1,0,200001.0,207,14.9,0,0,0,1,0
29428,48,1,250000,0,0,0,20.8,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,57,31.9,0,0,1,0,0
29433,44,0,78000,0,0,0,30.3,0,0,0.0,0,0,2,0,0,0,0,1,0,60000.0,56,14.9,0,0,0,1,0
29433,44,0,78000,0,0,0,30.3,0,0,0.0,0,0,2,0,0,0,0,1,0,130000.0,327,33.9,0,0,1,0,0
29434,39,1,35000,0,0,0,91.9,0,0,0.0,0,0,1,0,0,0,0,1,0,35000.0,360,31.9,0,0,1,0,0
29439,50,1,80000,0,0,0,57.8,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,328,31.9,0,0,1,0,0
29448,56,1,40000,0,0,0,86.3,0,1,525832.0,60,0,1,0,0,0,0,1,0,80000.0,146,28.9,0,0,0,1,0
29453,54,0,42000,0,0,0,58.5,0,0,0.0,0,0,1,0,0,0,0,1,0,70000.0,86,14.9,0,0,0,1,0
29565,51,1,80000,0,0,0,105.6,0,0,0.0,0,0,1,0,0,0,1,0,0,40000.0,86,14.9,1,0,0,1,0
29591,54,0,120000,0,0,0,30.1,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,324,31.9,0,0,1,0,0
29635,50,0,40000,0,0,0,22.9,0,0,0.0,0,0,1,0,0,0,0,1,0,70000.0,328,31.9,0,0,1,0,0
29649,45,1,92000,0,0,0,38.2,0,0,0.0,0,0,2,0,0,0,0,1,0,40000.0,352,31.9,0,0,1,0,0
29649,45,1,92000,0,0,0,38.2,0,0,0.0,0,0,2,0,0,0,0,1,0,80000.0,55,14.9,0,0,0,1,0
29658,37,0,174000,0,0,0,98.5,0,1,2389000.0,60,0,1,0,0,0,0,1,0,75000.0,247,27.9,0,0,1,0,0
29700,50,0,100000,0,0,0,39.5,0,0,0.0,0,0,1,0,0,0,0,1,0,200000.0,115,33.9,0,0,1,0,0
29701,35,0,50000,0,0,0,84.9,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,329,31.9,0,0,1,0,0
29708,44,0,95000,0,0,0,43.1,0,2,660707.1799999999,36,0,1,0,0,0,0,1,0,20000.0,86,27.9,0,0,1,0,0
29711,42,0,125000,0,0,0,43.2,0,0,0.0,0,0,1,0,0,1,0,0,0,300000.0,177,35.9,1,0,0,1,0
29717,45,0,170000,0,0,0,83.6,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,326,31.9,0,0,1,0,0
29723,39,1,65000,0,0,0,82.7,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,386,33.9,0,0,1,0,0
29734,37,1,40000,0,0,0,49.5,0,0,0.0,0,0,1,0,0,1,0,0,0,199000.0,115,14.9,0,0,0,1,0
29823,48,1,130000,0,0,0,74.3,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,146,69.9,0,0,0,1,0
29824,35,0,38000,0,0,0,17.5,0,1,93000.0,24,0,1,0,0,0,0,1,0,60000.0,55,28.9,0,0,0,0,1
29830,36,1,295000,0,0,0,52.3,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,87,34.9,1,0,0,1,0
29831,38,0,80000,0,0,0,111.8,0,0,0.0,0,0,1,0,0,1,0,0,0,50001.0,345,33.9,0,0,1,0,0
29841,56,0,50000,0,0,0,20.7,0,0,0.0,0,0,1,0,0,0,0,1,0,118000.0,55,14.9,0,0,0,1,0
29862,49,1,80000,0,0,0,18.5,0,0,0.0,0,0,1,0,0,0,0,1,0,109000.0,86,31.9,0,0,1,0,0
29895,34,0,80000,0,0,0,5.9,0,0,0.0,0,0,1,0,0,0,1,0,0,75000.0,328,31.9,0,0,1,0,0
29958,33,1,26000,0,0,0,21.6,0,0,0.0,0,0,1,0,0,0,0,1,0,282000.0,56,31.9,0,0,0,1,0
29993,38,1,80000,0,0,0,44.6,0,0,0.0,0,0,1,0,0,0,1,0,0,30000.0,360,31.9,0,0,1,0,0
30015,69,1,22000,0,0,0,43.3,0,0,0.0,0,0,1,0,0,0,0,1,0,29500.0,147,27.9,0,0,1,0,0
30018,38,1,50000,0,0,0,32.7,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,207,33.9,0,0,1,0,0
30033,36,1,50000,0,0,0,78.8,0,0,0.0,0,0,1,0,0,0,1,0,0,52000.0,177,14.9,0,0,0,1,0
30040,23,1,50000,0,0,0,48.7,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,56,34.9,1,0,0,1,0
30061,48,1,200000,0,0,0,22.3,0,0,0.0,0,0,1,0,0,0,0,1,0,200001.0,115,14.9,1,0,0,1,0
30083,59,1,37000,0,0,0,37.2,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,56,14.9,0,0,0,1,0
30104,61,1,60000,0,0,0,365.7,0,0,0.0,0,0,1,0,0,0,0,0,1,60000.0,56,14.9,0,0,0,1,0
30113,34,1,90000,0,0,0,18.9,0,0,0.0,0,0,1,0,0,0,1,0,0,60001.0,86,69.9,0,0,0,1,0
30161,40,1,45000,0,0,0,46.6,0,0,0.0,0,0,1,0,0,0,0,1,0,20000.0,176,20.9,0,1,0,0,0
30233,35,0,120000,0,0,0,33.2,0,0,0.0,0,0,1,0,0,0,0,1,0,105000.0,56,14.9,0,0,0,1,0
30238,54,1,134600,0,0,0,48.3,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,360,31.9,0,0,1,0,0
30239,31,1,36000,0,0,0,75.0,0,0,0.0,0,0,1,0,0,0,0,1,0,10000.0,86,31.9,0,0,1,0,0
30240,38,0,40000,0,0,0,49.6,0,0,0.0,0,0,1,0,0,0,0,1,0,80001.0,206,27.9,0,0,1,0,0
30276,45,1,115000,0,0,0,31.0,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,359,31.9,0,0,1,0,0
30298,41,0,140000,0,0,0,33.4,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,328,31.9,0,0,1,0,0
30306,60,0,115000,0,0,0,5.3,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,52,18.9,0,1,0,0,0
30324,25,1,55000,0,0,0,68.7,0,0,0.0,0,0,1,0,0,0,1,0,0,40000.0,391,33.9,0,0,1,0,0
30364,40,0,100000,0,0,0,7.0,0,0,0.0,0,0,1,0,0,1,0,0,0,50000.0,380,33.9,0,0,1,0,0
30386,30,1,90000,0,0,0,26.7,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,177,69.9,0,0,0,1,0
30400,38,0,65000,0,0,0,59.2,0,0,0.0,0,0,1,0,0,1,0,0,0,50000.0,84,20.9,0,1,0,0,0
30411,37,1,170000,0,0,0,37.7,0,1,596392.0,60,0,1,0,0,0,0,1,0,150001.0,323,31.9,0,0,1,0,0
30512,31,0,100000,0,0,0,23.1,0,0,0.0,0,0,1,0,0,1,0,0,0,150000.0,342,31.9,0,0,1,0,0
30525,33,1,75000,0,0,0,50.0,0,0,0.0,0,0,1,0,0,1,0,0,0,299000.0,231,27.9,0,0,1,0,0
30562,57,1,50000,0,0,0,35.5,0,0,0.0,0,0,1,0,0,0,0,1,0,112000.0,146,28.9,1,0,0,1,0
30576,34,1,26000,0,0,0,92.9,0,0,0.0,0,0,1,0,0,1,0,0,0,52000.0,284,31.9,0,0,1,0,0
30609,52,1,55000,0,0,0,78.4,0,0,0.0,0,0,1,0,0,0,0,1,0,300000.0,87,69.9,0,0,0,1,0
30621,43,1,60000,0,0,0,67.7,0,0,0.0,0,0,2,0,0,0,0,1,0,60000.0,55,14.9,0,0,0,1,0
30621,43,1,60000,0,0,0,67.7,0,0,0.0,0,0,2,0,0,0,0,1,0,50000.0,326,31.9,0,0,1,0,0
30638,50,1,23000,0,0,0,78.9,0,0,0.0,0,0,1,0,0,0,0,1,0,55000.0,115,14.9,0,0,0,1,0
30653,50,1,50000,0,0,0,35.7,0,0,0.0,0,0,1,0,0,0,0,1,0,250000.0,55,69.9,0,0,0,1,0
30699,59,1,19000,0,0,0,42.0,0,0,0.0,0,0,1,0,0,0,0,1,0,200000.0,181,27.9,0,0,1,0,0
30761,45,0,140000,0,0,0,75.5,0,1,989596.0,60,0,1,0,0,0,0,1,0,80000.0,55,69.9,0,0,0,1,0
30764,55,1,43885,0,0,0,67.0,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,55,31.9,0,0,1,0,0
30765,46,1,30000,0,0,0,76.5,0,0,0.0,0,0,1,0,0,1,0,0,0,90000.0,86,14.9,0,0,0,1,0
30793,38,1,120000,0,0,0,58.6,0,0,0.0,0,0,1,0,0,0,0,1,0,20000.0,55,14.9,0,0,0,1,0
30808,52,1,90000,0,0,0,69.4,0,0,0.0,0,0,1,0,0,0,0,1,0,132000.0,56,69.9,0,0,0,1,0
30829,66,0,19000,0,0,0,20.4,0,0,0.0,0,0,1,0,0,0,0,1,0,29000.0,179,27.9,0,0,1,0,0
30839,33,1,85000,0,0,0,126.8,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,56,69.9,1,0,0,1,0
30845,57,1,250000,0,0,0,37.5,0,0,0.0,0,0,1,0,0,0,0,1,0,300000.0,150,14.9,0,0,0,1,0
30860,49,1,35000,0,0,0,134.2,0,0,0.0,0,0,1,0,0,0,0,1,0,59000.0,146,34.9,0,0,0,1,0
30891,61,0,95000,0,0,0,41.3,0,0,0.0,0,0,1,0,0,0,0,1,0,300000.0,56,14.9,0,0,0,1,0
30901,42,1,200000,0,0,0,58.0,0,0,0.0,0,0,1,0,0,0,0,1,0,185000.0,359,33.9,0,0,1,0,0
30935,44,0,65000,0,0,0,35.6,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,328,31.9,0,0,1,0,0
30945,56,1,35000,0,0,0,33.0,0,0,0.0,0,0,1,0,0,0,0,1,0,191000.0,55,14.9,0,0,0,1,0
31059,43,1,40000,0,0,0,37.5,0,0,0.0,0,0,1,0,0,0,0,0,1,40000.0,177,31.9,1,0,1,0,0
31086,35,1,65000,0,0,0,33.2,0,0,0.0,0,0,1,0,0,1,0,0,0,100000.0,115,14.9,0,0,0,1,0
31087,45,1,80000,0,0,0,30.6,0,1,480257.4,59,0,1,0,0,0,0,1,0,29000.0,115,69.9,0,0,0,1,0
31103,53,1,40000,0,0,0,50.6,0,0,0.0,0,0,1,0,0,0,0,1,0,50001.0,359,33.9,0,0,1,0,0
31121,71,0,83000,0,0,0,19.4,0,0,0.0,0,0,1,0,0,1,0,0,0,65000.0,356,31.9,0,0,1,0,0
31122,37,0,70000,0,0,0,10.7,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,269,27.9,0,0,1,0,0
31133,59,1,60000,0,0,0,21.2,0,0,0.0,0,0,1,0,0,0,0,1,0,180000.0,84,20.9,0,1,0,0,0
31140,51,0,35000,0,0,0,28.4,0,0,0.0,0,0,1,0,0,0,0,1,0,137000.0,326,31.9,0,0,1,0,0
31148,37,1,50000,0,0,0,77.1,0,0,0.0,0,0,1,0,0,0,0,1,0,20000.0,329,31.9,0,0,1,0,0
31155,59,1,32000,0,0,0,61.7,0,1,199999.09,48,0,1,0,0,0,0,1,0,100000.0,327,14.9,1,0,0,1,0
31175,46,1,50000,0,0,0,9.1,0,0,0.0,0,0,1,0,0,0,0,1,0,151000.0,354,33.9,0,0,1,0,0
31198,40,1,25000,0,0,0,27.4,0,0,0.0,0,0,1,0,0,0,0,1,0,151000.0,210,27.9,0,0,1,0,0
31248,57,0,120000,0,0,0,37.1,0,0,0.0,0,0,1,0,0,1,0,0,0,70000.0,116,14.9,0,0,0,1,0
31275,44,1,90000,0,0,0,33.6,0,0,0.0,0,0,2,0,0,1,0,0,0,204001.0,267,27.9,0,0,1,0,0
31275,44,1,90000,0,0,0,33.6,0,0,0.0,0,0,2,0,0,1,0,0,0,121000.0,56,35.9,0,0,0,1,0
31286,63,1,93000,0,0,0,657.0,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,86,34.9,1,0,0,1,0
31289,49,1,50000,0,0,0,37.2,0,1,356452.0,57,0,1,0,0,0,0,1,0,98000.0,298,27.9,0,0,1,0,0
31297,42,0,60000,0,0,0,42.5,0,0,0.0,0,0,1,0,0,0,0,1,0,92000.0,84,18.9,0,1,0,0,0
31315,60,0,45000,0,0,0,4.3,0,0,0.0,0,0,1,0,0,0,0,1,0,18000.0,86,69.9,0,0,0,1,0
31395,29,1,50000,0,0,0,42.3,0,1,600000.0,48,0,1,0,0,0,0,1,0,94000.0,115,28.9,0,0,0,1,0
31396,32,1,37000,0,0,0,10.5,0,0,0.0,0,0,1,0,0,1,0,0,0,50000.0,208,14.9,0,0,0,1,0
31406,47,1,100000,0,0,0,47.5,0,0,0.0,0,0,1,0,0,0,0,1,0,75000.0,71,20.9,0,1,0,0,0
31410,36,1,80000,0,0,0,23.2,0,0,0.0,0,0,1,0,0,0,0,1,0,151000.0,177,69.9,0,0,0,1,0
31529,42,1,100000,0,0,0,49.9,0,0,0.0,0,0,1,0,0,0,0,1,0,29500.0,228,27.9,0,0,1,0,0
31531,37,0,80000,0,0,0,94.6,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,329,31.9,0,0,1,0,0
31564,44,1,65000,0,0,0,64.0,0,1,122958.98,12,0,1,0,0,0,0,1,0,40001.0,271,31.9,0,0,1,0,0
31571,36,1,65000,0,0,0,13.1,0,0,0.0,0,0,1,0,0,1,0,0,0,50000.0,354,9.9,0,0,1,0,0
31579,27,0,70000,0,0,0,7.8,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,313,9.9,0,0,1,0,0
31611,51,1,100000,0,0,0,20.9,0,0,0.0,0,0,1,0,0,0,0,1,0,125000.0,115,14.9,0,0,0,1,0
31614,32,1,55000,0,0,0,30.3,0,0,0.0,0,0,1,0,0,0,1,0,0,151000.0,55,14.9,0,0,0,1,0
31622,66,0,25000,0,0,0,40.7,0,0,0.0,0,0,1,0,0,0,0,1,0,170000.0,55,69.9,0,0,0,1,0
31628,52,1,120000,0,0,0,59.6,0,1,699742.8,60,0,1,0,0,0,0,1,0,20000.0,381,69.9,0,0,0,1,0
31693,27,0,70000,0,0,0,73.5,0,0,0.0,0,0,1,0,0,0,0,1,0,20000.0,328,31.9,0,0,1,0,0
31702,55,0,45000,0,0,0,13.6,0,0,0.0,0,0,1,0,0,0,0,1,0,200000.0,86,14.9,0,0,0,1,0
31719,48,1,300000,0,0,0,75.7,0,1,70232.31,12,0,1,0,0,0,0,1,0,75000.0,84,18.9,0,1,0,0,0
31738,29,0,120000,0,0,0,23.0,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,357,31.9,0,0,1,0,0
31761,47,0,150000,0,0,0,55.1,0,0,0.0,0,0,1,0,0,0,0,1,0,299001.0,115,69.9,0,0,0,1,0
31772,69,1,50000,0,0,0,46.4,0,0,0.0,0,0,1,0,0,0,0,1,0,37001.0,281,31.9,0,0,1,0,0
31776,43,0,35000,0,0,0,20.6,0,0,0.0,0,0,1,0,0,0,0,1,0,174000.0,116,31.9,0,0,1,0,0
31930,41,1,110000,0,0,0,42.1,0,1,204999.72,36,0,1,0,0,0,0,1,0,40000.0,323,31.9,0,0,1,0,0
31942,59,0,85000,0,0,0,71.9,0,0,0.0,0,0,1,0,0,0,0,1,0,132000.0,55,69.9,0,0,0,1,0
31946,55,1,40000,0,0,0,33.9,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,146,69.9,0,0,0,1,0
31981,47,0,50000,0,0,0,35.3,0,0,0.0,0,0,1,0,0,0,0,1,0,20001.0,207,31.9,0,0,1,0,0
32118,38,0,95000,0,0,0,70.8,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,328,31.9,0,0,1,0,0
32137,32,0,95000,0,0,0,90.1,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,328,31.9,0,0,1,0,0
32142,46,1,120000,0,0,0,41.5,0,0,0.0,0,0,1,0,0,0,0,1,0,20000.0,59,31.9,1,0,1,0,0
32208,55,0,55000,0,0,0,27.1,0,0,0.0,0,0,1,0,0,1,0,0,0,44000.0,56,28.9,1,0,0,1,0
32224,58,1,40000,0,0,0,49.1,0,1,484999.52,59,0,1,0,0,0,0,1,0,163000.0,56,14.9,0,0,0,1,0
32234,48,1,30000,0,0,0,79.9,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,146,14.9,0,0,0,1,0
32248,57,0,58000,0,0,0,17.7,0,0,0.0,0,0,1,0,0,1,0,0,0,196000.0,55,14.9,0,0,0,1,0
32256,56,1,48000,0,0,0,52.7,0,0,0.0,0,0,1,0,0,0,0,1,0,235001.0,198,27.9,0,0,1,0,0
32306,29,1,55000,0,0,0,78.7,0,0,0.0,0,0,1,0,0,0,1,0,0,150001.0,324,31.9,0,0,1,0,0
32311,36,1,60000,0,0,0,59.7,0,1,258999.48,84,0,1,0,0,0,0,1,0,10000.0,85,20.9,0,1,0,0,0
32319,54,0,75000,0,0,0,32.8,0,0,0.0,0,0,1,0,0,0,0,1,0,160001.0,158,27.9,0,0,1,0,0
32342,53,0,90000,0,0,0,24.1,0,0,0.0,0,0,1,0,0,0,0,0,1,104000.0,146,14.9,0,0,0,1,0
32346,53,1,40000,0,0,0,6.8,0,0,0.0,0,0,1,0,0,0,0,1,0,112000.0,56,28.9,0,0,0,0,1
32352,62,0,105000,0,0,0,108.2,0,0,0.0,0,0,1,0,0,0,0,1,0,205001.0,355,31.9,0,0,1,0,0
32357,67,0,115000,0,0,0,42.8,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,85,69.9,0,0,0,1,0
32360,52,1,45000,0,0,0,11.2,0,0,0.0,0,0,1,0,0,0,0,1,0,112000.0,340,31.9,0,0,1,0,0
32382,39,1,35000,0,0,0,102.8,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,86,69.9,0,0,0,1,0
32386,42,0,115000,0,0,0,34.1,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,87,14.9,0,0,0,1,0
32405,56,0,30000,0,0,0,8.9,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,109,14.9,0,0,0,1,0
32420,36,0,49900,0,0,0,63.1,0,0,0.0,0,0,1,0,0,0,0,1,0,17000.0,86,14.9,0,0,0,1,0
32458,38,1,35000,0,0,0,79.7,0,2,423710.64,60,0,1,0,0,0,0,1,0,176001.0,86,28.9,0,0,0,1,0
32462,49,1,35000,0,0,0,25.6,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,55,14.9,0,0,0,1,0
32470,33,1,90000,0,0,0,43.3,0,0,0.0,0,0,2,0,0,1,0,0,0,301000.0,56,14.9,0,0,0,1,0
32470,33,1,90000,0,0,0,43.3,0,0,0.0,0,0,2,0,0,1,0,0,0,299000.0,329,31.9,0,0,1,0,0
32471,25,1,40000,0,0,0,21.0,0,0,0.0,0,0,1,0,0,0,0,1,0,200000.0,55,14.9,0,0,0,1,0
32472,54,1,80000,0,0,0,96.8,0,0,0.0,0,0,2,0,0,0,0,1,0,40000.0,115,33.9,0,0,1,0,0
